Landslide ID,Moisture,temperature,humidity,rainfall,Landslide Aelrt-label
LS1798,0.49,41.31330062,91.1508798,239.7427554,Red
LS1799,0.48,37.03551903,91.79430166,188.5181422,Orange
LS18,0.3,23.79391957,80.41817957,206.2611855,Red
LS180,0.31,22.88330922,71.59722446,67.72777298,Yellow
LS1800,0.48,23.0124018,91.07355541,208.3357976,Red
LS1801,0.48,26.7627493,92.86056895,224.5903664,Red
LS1802,0.48,25.61294367,94.3138837,224.3206759,Red
LS1803,0.48,28.130115,95.64807631,151.0761899,Orange
LS1804,0.48,25.02887163,91.53720922,179.8248944,Orange
LS1805,0.48,27.79797651,99.64573002,181.6942283,Orange
LS1806,0.49,29.25902906,95.11294697,184.7624496,Orange
LS1807,0.49,27.10134661,93.69979946,150.9502632,Orange
LS1808,0.48,25.84726298,90.92669463,147.8888994,Yellow
LS1809,0.49,26.58580443,90.98617591,178.8116076,Orange
LS181,0.31,25.97482359,69.36385721,103.2234212,Yellow
LS1810,0.48,28.38503882,99.18843684,189.6711349,Orange
LS1811,0.47,28.43647052,91.81320717,145.5414413,Yellow
LS1812,0.47,28.27298134,96.93649473,198.8234862,Orange
LS1813,0.48,27.00648436,96.46168931,144.3331315,Yellow
LS1814,0.47,27.63551259,99.34854917,157.9171537,Orange
LS1815,0.47,26.29644905,99.65809151,215.9195049,Red
LS1816,0.47,27.1326009,95.23797989,204.7206567,Red
LS1817,0.48,25.56567803,97.61361544,199.7936345,Orange
LS1818,0.48,25.94951662,93.40548703,172.0540491,Orange
LS1819,0.48,28.03380598,95.01630593,218.0055713,Red
LS182,0.31,26.14384005,66.20569924,107.2361366,Yellow
LS1820,0.48,29.12859129,91.30924833,157.2388553,Orange
LS1821,0.48,27.0828252,97.00155491,171.7575545,Orange
LS1822,0.49,28.11321494,90.01734526,172.4813641,Orange
LS1823,0.47,27.5136304,94.18955816,156.6732553,Orange
LS1824,0.49,27.63834933,95.48763389,205.5463111,Red
LS1825,0.48,29.01256899,94.01014388,150.0500312,Orange
LS1826,0.48,26.58413917,95.78923137,171.6262299,Orange
LS1827,0.48,28.28905147,97.00396405,142.9403233,Yellow
LS1828,0.49,28.69164799,96.65248672,178.9635457,Orange
LS1829,0.49,29.70931288,96.30484325,209.8453993,Red
LS183,0.31,18.66116213,61.55327249,75.03247667,Yellow
LS1830,0.49,27.14865285,96.66355213,149.2433497,Yellow
LS1831,0.49,29.28725038,91.95614918,132.1491176,Yellow
LS1832,0.48,25.06871967,93.31410447,134.8419069,Yellow
LS1833,0.48,26.92449525,91.20106019,194.9022136,Orange
LS1834,0.48,28.27804288,93.64761266,171.9457959,Orange
LS1835,0.48,29.18032562,92.73041222,204.9603677,Red
LS1836,0.47,28.3575072,91.64509299,160.7306991,Orange
LS1837,0.47,29.38072512,93.27565685,218.5241851,Red
LS1838,0.48,25.39241091,98.08951196,218.080385,Red
LS1839,0.51,26.31270635,98.62048026,208.1181381,Red
LS184,0.31,25.10787449,55.97732754,78.16077693,Yellow
LS1840,0.51,29.52501367,91.91185319,194.3100272,Orange
LS1841,0.48,28.83214859,92.17170353,145.4172387,Yellow
LS1842,0.49,28.48444906,97.76865458,160.389421,Orange
LS1843,0.5,28.74013335,93.39676499,156.7650823,Orange
LS1844,0.49,25.00872392,95.59224018,165.8092179,Orange
LS1845,0.5,29.8690834,91.14723422,192.7678575,Orange
LS1846,0.49,27.54273211,94.59086121,150.2012138,Orange
LS1847,0.5,26.52166434,98.38227669,144.6261698,Yellow
LS1848,0.5,25.03512351,95.89739958,174.796583,Orange
LS1849,0.5,29.20394909,95.66997327,211.2506267,Red
LS185,0.31,23.33844615,59.24580604,105.0083144,Yellow
LS1850,0.5,27.05826457,91.10510371,224.7006953,Red
LS1851,0.48,26.18552389,96.96637916,135.4186222,Yellow
LS1852,0.48,27.59376845,92.48519606,162.8432736,Orange
LS1853,0.47,25.76011662,94.65830608,131.2451414,Yellow
LS1854,0.47,28.87862994,95.11320315,145.0583117,Yellow
LS1855,0.47,26.50908611,94.48414544,199.8778403,Orange
LS1856,0.48,26.87037587,91.72546257,214.4128874,Red
LS1857,0.49,27.57283516,94.90485697,145.9298935,Yellow
LS1858,0.49,28.05912437,98.3670985,171.6516396,Orange
LS1859,0.49,29.51611558,92.56492864,131.2116167,Yellow
LS186,0.31,25.08239719,65.92195844,62.49190812,Yellow
LS1860,0.49,28.96318258,95.16333673,222.803013,Red
LS1861,0.53,25.09897688,92.36099489,157.7592626,Orange
LS1862,0.52,27.1872282,92.19906776,141.3220576,Yellow
LS1863,0.53,29.03065024,90.79093862,205.5720367,Red
LS1864,0.52,27.754298,95.94643831,131.0900076,Yellow
LS1865,0.51,27.31155708,99.96906006,201.8258633,Red
LS1866,0.51,28.84270971,99.64328526,224.4016682,Red
LS1867,0.52,26.61423461,96.97300803,191.006688,Orange
LS1868,0.51,29.70143197,95.65754365,215.1968037,Red
LS1869,0.52,25.54759871,91.64194826,212.867626,Red
LS187,0.31,25.36768364,72.52054555,107.9124111,Yellow
LS1870,0.51,26.37978453,91.49882979,167.0470997,Orange
LS1871,0.49,27.45907759,92.90736493,142.1430003,Yellow
LS1872,0.49,27.02269204,95.71935435,147.1682459,Yellow
LS1873,0.49,28.98545306,90.73966792,148.8398374,Yellow
LS1874,0.48,26.1055118,91.52421214,134.1279669,Yellow
LS1875,0.51,25.0707247,95.02156793,192.9036306,Orange
LS1876,0.52,25.54963273,96.92786777,191.2996157,Orange
LS1877,0.53,28.56973521,95.67906668,134.8370348,Yellow
LS1878,0.52,26.07010807,96.7036223,143.533473,Yellow
LS1879,0.52,25.51791333,94.38420565,178.7297725,Orange
LS188,0.31,25.34217103,63.31801994,74.52082026,Yellow
LS1880,0.51,25.9490364,94.73860514,144.1571109,Yellow
LS1881,0.53,28.2974764,95.41122824,182.4482352,Orange
LS1882,0.51,29.56549169,91.40896307,224.8315729,Red
LS1883,0.5,29.69952329,95.21224392,148.3003692,Yellow
LS1884,0.51,26.14162144,93.28415295,195.4115025,Orange
LS1885,0.51,26.00175125,94.79998418,209.540094,Red
LS1886,0.5,27.15116142,91.48889469,164.9182225,Orange
LS1887,0.5,28.97318719,98.09861043,213.9011021,Red
LS1888,0.49,26.13958446,96.38580769,131.3387935,Yellow
LS1889,0.49,25.51618488,94.33465411,135.1272491,Yellow
LS189,0.31,25.00933355,67.816568,62.91359494,Yellow
LS1890,0.49,27.55821802,99.98187601,174.6256481,Orange
LS1891,0.49,27.81132822,97.48410555,154.0621221,Orange
LS1892,0.5,25.60033702,99.7240104,165.8248732,Orange
LS1893,0.52,26.91641934,99.84671638,225.6323656,Red
LS1894,0.51,29.1797902,90.27214288,188.9252083,Orange
LS1895,0.51,26.44600063,98.29937782,221.2258168,Red
LS1896,0.51,28.43572863,95.8840407,203.9283708,Red
LS1897,0.51,28.94099669,93.00109012,191.7723087,Orange
LS1898,0.52,26.45488737,93.45042636,149.2220255,Yellow
LS1899,0.5,25.79490531,93.84150618,152.4238712,Orange
LS19,0.29,21.8652524,80.1923008,224.5550169,Red
LS190,0.31,18.66746724,71.516474,69.93293255,Yellow
LS1900,0.51,26.93141945,98.80313612,166.5712879,Orange
LS1901,0.5,24.40228894,79.19732001,90.8022356,Yellow
LS1902,0.49,23.09595631,84.86275707,71.29581071,Yellow
LS1903,0.51,23.9656349,76.97696717,90.75616738,Yellow
LS1904,0.51,24.88738107,75.62137159,89.76050416,Yellow
LS1905,0.51,25.36243778,83.63276077,88.43618918,Yellow
LS1906,0.52,24.69457084,81.7358876,78.58494391,Yellow
LS1907,0.51,25.0017188,80.53965818,96.32600992,Yellow
LS1908,0.52,22.45942937,81.30681027,64.23026638,Yellow
LS1909,0.52,23.60564038,79.29573149,72.49800885,Yellow
LS191,0.31,20.37999665,63.73849998,108.5054416,Yellow
LS1910,0.51,24.58453146,79.12404171,71.94608134,Yellow
LS1911,0.49,23.0865933,83.55546146,71.84080724,Yellow
LS1912,0.51,23.5000992,83.63488952,79.81328183,Yellow
LS1913,0.5,24.1472953,75.88298598,69.91563467,Yellow
LS1914,0.48,24.69315538,84.84422454,89.799462,Yellow
LS1915,0.49,24.484692,84.44932014,90.94342484,Yellow
LS1916,0.49,24.49112609,82.24415809,64.02949379,Yellow
LS1917,0.49,23.47986888,81.73049149,86.76287924,Yellow
LS1918,0.49,24.18586246,76.04203958,69.08056728,Yellow
LS1919,0.49,25.00755095,78.17952126,86.06411872,Yellow
LS192,0.31,18.09300227,72.61024172,78.96159541,Yellow
LS1920,0.48,25.99237426,77.0543546,89.1188212,Yellow
LS1921,0.49,23.66457347,81.69105088,99.36898373,Yellow
LS1922,0.49,25.66891439,81.38103349,78.59595817,Yellow
LS1923,0.51,22.04612876,84.62978302,86.00758678,Yellow
LS1924,0.49,22.4204752,84.55794703,93.46595573,Yellow
LS1925,0.49,25.03149561,82.21276599,95.0191318,Yellow
LS1926,0.48,23.53371386,77.21705554,87.54004943,Yellow
LS1927,0.48,22.77076388,82.5993307,81.49543437,Yellow
LS1928,0.48,25.49848236,79.9751579,67.05961949,Yellow
LS1929,0.48,25.248679,83.4630147,86.55517751,Yellow
LS193,0.31,26.16985907,71.96246617,79.84925393,Yellow
LS1930,0.48,22.78249615,77.51235009,64.61444234,Yellow
LS1931,0.48,23.37044424,77.43198948,71.67870701,Yellow
LS1932,0.48,24.86560781,78.22080815,79.56866268,Yellow
LS1933,0.5,24.14386157,84.51591287,80.36146974,Yellow
LS1934,0.5,25.03300222,79.04368718,97.10087029,Yellow
LS1935,0.5,23.65724079,84.47601498,88.54479121,Yellow
LS1936,0.49,25.54359718,84.09229796,88.94245493,Yellow
LS1937,0.5,22.00085141,79.47270984,90.42224164,Yellow
LS1938,0.49,23.64328417,78.1258666,80.96157332,Yellow
LS1939,0.49,23.96436009,78.02763149,84.63148859,Yellow
LS194,0.32,18.65396672,61.37879671,93.62039175,Yellow
LS1940,0.49,24.65425757,75.6350708,61.82980133,Yellow
LS1941,0.49,24.3017998,84.87668973,65.0247867,Yellow
LS1942,0.49,24.29144926,81.02453404,90.41694635,Yellow
LS1943,0.49,24.29470232,84.61527627,81.05902285,Yellow
LS1944,0.51,25.72180042,81.19666206,99.93100821,Yellow
LS1945,0.49,24.87663664,76.30050373,91.9223468,Yellow
LS1946,0.49,22.60612115,77.34264002,75.13617229,Yellow
LS1947,0.49,23.86814008,75.68339729,90.4547185,Yellow
LS1948,0.49,23.41022496,76.43836957,78.82199603,Yellow
LS1949,0.49,24.96440768,81.31677618,80.03995829,Yellow
LS195,0.31,26.07470121,59.37147589,85.75692395,Yellow
LS1950,0.5,25.16820129,80.30351815,84.62419032,Yellow
LS1951,0.49,22.72767171,77.07598065,77.55176318,Yellow
LS1952,0.49,22.45145981,76.25674874,86.84998693,Yellow
LS1953,0.49,23.04920461,75.53835214,70.65644296,Yellow
LS1954,0.48,25.29250148,75.66653335,62.64174227,Yellow
LS1955,0.48,22.95604064,82.33733678,66.48339303,Yellow
LS1956,0.48,22.80213132,84.14668447,91.6389565,Yellow
LS1957,0.48,23.54234715,75.98203329,84.12536744,Yellow
LS1958,0.48,24.41212325,80.80343786,98.60457373,Yellow
LS1959,0.48,22.94276687,75.37170612,67.08022574,Yellow
LS196,0.32,18.92851916,72.80086137,82.34162918,Yellow
LS1960,0.48,25.53676123,81.13668716,95.4262599,Yellow
LS1961,0.48,25.32023717,81.79475917,83.46532547,Yellow
LS1962,0.48,22.426733,81.53480799,65.54475812,Yellow
LS1963,0.48,25.78544484,75.00539324,91.39578861,Yellow
LS1964,0.49,25.68959532,77.90621048,66.19426787,Yellow
LS1965,0.5,22.14593688,82.8597549,60.65381719,Yellow
LS1966,0.5,25.07278712,82.50257909,93.51042684,Yellow
LS1967,0.5,22.21506982,76.17851932,70.40557612,Yellow
LS1968,0.5,23.9643129,76.59175937,76.13090645,Yellow
LS1969,0.5,25.40059227,76.53237965,62.5138867,Yellow
LS197,0.31,23.30546753,63.24648023,108.7603001,Yellow
LS1970,0.51,23.7805123,83.03878838,66.26555904,Yellow
LS1971,0.5,24.16402322,76.7433897,61.94626051,Yellow
LS1972,0.5,25.31468463,77.91757121,72.82902109,Yellow
LS1973,0.5,22.60361557,80.3509046,88.57395505,Yellow
LS1974,0.5,22.9535715,78.71555832,99.75336197,Yellow
LS1975,0.5,22.74446976,80.41198458,90.07326633,Yellow
LS1976,0.5,23.80834611,83.91902605,70.97358303,Yellow
LS1977,0.5,25.46228792,81.56641891,76.88582484,Yellow
LS1978,0.5,25.96779712,81.97904282,74.14169043,Yellow
LS1979,0.5,25.5308271,80.04662756,99.39557151,Yellow
LS198,0.31,18.74826712,62.49878458,70.23401597,Yellow
LS1980,0.5,24.43847399,81.69801729,60.79645852,Yellow
LS1981,0.5,23.03887865,76.47039772,90.64770699,Yellow
LS1982,0.5,23.51308653,76.72621429,80.11272117,Yellow
LS1983,0.5,22.75805656,76.75768356,97.76600619,Yellow
LS1984,0.5,24.71252544,77.7293114,85.24963302,Yellow
LS1985,0.5,23.45969093,82.44777468,93.50153555,Yellow
LS1986,0.5,25.5503704,77.85055621,78.58488484,Yellow
LS1987,0.5,22.08458267,82.82904143,67.06459777,Yellow
LS1988,0.5,24.68854799,78.51206972,69.31153566,Yellow
LS1989,0.49,25.84997269,84.16855231,77.03421249,Yellow
LS199,0.32,19.74213321,59.66263104,65.50861389,Yellow
LS1990,0.49,22.46054478,75.40989245,71.85436078,Yellow
LS1991,0.5,23.65629976,77.52425987,74.8984994,Yellow
LS1992,0.49,22.00817088,81.83896111,92.23645249,Yellow
LS1993,0.49,24.32630461,80.13456404,69.45072055,Yellow
LS1994,0.5,22.92360984,82.68738535,92.91915074,Yellow
LS1995,0.5,23.43821725,78.63388824,81.15072105,Yellow
LS1996,0.5,22.10718988,78.58320116,74.94136567,Yellow
LS1997,0.5,23.03814028,76.11021529,91.49697481,Yellow
LS1998,0.5,24.54795322,75.39752705,63.88079866,Yellow
LS1999,0.5,23.73868041,75.77503808,76.63669195,Yellow
LS2,0.35,21.77046169,80.31964408,226.6555374,Red
LS20,0.29,23.57943626,83.58760316,291.2986618,Red
LS200,0.31,25.73044432,70.74739256,98.73771338,Yellow
LS2000,0.5,22.31871914,83.86129998,65.35747011,Yellow
LS2001,0.5,25.52468965,72.24850829,151.8869972,Orange
LS2002,0.5,26.59104992,82.94164078,161.2469997,Orange
LS2003,0.5,25.29781791,86.8870535,196.6249511,Orange
LS2004,0.5,25.72100868,88.16513579,175.6086697,Orange
LS2005,0.5,23.58419277,72.00460848,190.4242157,Orange
LS2006,0.5,25.31042337,72.01364411,190.5577618,Orange
LS2007,0.5,23.41798979,85.08640476,185.7446728,Orange
LS2008,0.5,24.35564134,88.80391021,169.1168028,Orange
LS2009,0.5,26.284017,75.14640198,182.2685447,Orange
LS201,0.32,17.02498456,16.98861173,88.55123143,Yellow
LS2010,0.5,25.13842773,83.12053888,169.3388465,Orange
LS2011,0.5,24.88692811,71.91711523,150.2498675,Orange
LS2012,0.5,25.75734909,88.36668522,189.4263485,Orange
LS2013,0.5,23.12844351,74.68322732,199.8362913,Orange
LS2014,0.5,24.9949957,88.95692783,151.4935635,Orange
LS2015,0.5,25.21622704,70.88259632,195.8645552,Orange
LS2016,0.5,24.39736241,79.26861738,164.2697011,Orange
LS2017,0.5,23.31410442,71.4509053,164.4970373,Orange
LS2018,0.5,25.72668885,81.86171563,191.9649389,Orange
LS2019,0.5,26.96656378,78.21047693,169.8391177,Orange
LS202,0.32,19.02061277,17.13159126,79.92698081,Yellow
LS2020,0.5,23.70467146,74.63745355,181.2783964,Orange
LS2021,0.5,24.90075709,73.84186449,153.8990984,Orange
LS2022,0.5,23.39605743,72.60512854,174.7876411,Orange
LS2023,0.5,26.8748389,79.78725152,173.1017097,Orange
LS2024,0.5,23.1426498,74.99739774,151.9035477,Orange
LS2025,0.5,24.29496635,77.62976013,184.9800516,Orange
LS2026,0.5,24.39459498,89.89106506,197.1220049,Orange
LS2027,0.5,25.7629429,80.76238215,174.5071843,Orange
LS2028,0.5,25.4879684,84.48235878,168.7848886,Orange
LS2029,0.5,25.37122686,76.2403666,183.8270791,Orange
LS203,0.32,17.88776475,15.40589717,68.54932919,Yellow
LS2030,0.5,26.21312799,81.70476368,180.1237765,Orange
LS2031,0.5,24.30748599,78.54340987,186.2337571,Orange
LS2032,0.5,23.76554749,87.98329901,150.3166152,Orange
LS2033,0.5,24.79853023,78.53037059,162.2847429,Orange
LS2034,0.5,23.20683504,74.09956958,199.4766779,Orange
LS2035,0.5,23.66805429,70.89000744,184.4633281,Orange
LS2036,0.5,25.12417673,85.72530641,159.5718087,Orange
LS2037,0.5,23.89069041,83.46409075,167.7230632,Orange
LS2038,0.5,23.09433785,81.45139295,196.6587013,Orange
LS2039,0.5,24.21744605,82.85284045,166.1365886,Orange
LS204,0.32,18.86805647,15.65809214,88.51048983,Yellow
LS2040,0.49,24.06475727,71.31342851,153.6390212,Orange
LS2041,0.5,24.85441411,74.4407048,175.572958,Orange
LS2042,0.5,26.41915161,76.85691248,197.2101782,Orange
LS2043,0.5,24.89326318,77.01222585,196.469984,Orange
LS2044,0.5,23.25583402,82.7015932,166.2160846,Orange
LS2045,0.5,24.7634518,87.06071115,179.1630865,Orange
LS2046,0.5,24.97042599,78.62697699,166.6415254,Orange
LS2047,0.5,26.12797248,80.49172597,150.6326874,Orange
LS2048,0.5,25.97825807,81.65769588,163.3488091,Orange
LS2049,0.5,26.2830571,73.35763537,186.6898282,Orange
LS205,0.31,18.36952567,19.56381041,79.26357665,Yellow
LS2050,0.5,26.38905406,83.31240346,176.1516409,Orange
LS2051,0.49,25.2746335,73.7459581,168.0432282,Orange
LS2052,0.49,23.09499564,78.45959697,155.3851533,Orange
LS2053,0.49,25.79351957,81.76904006,193.2418382,Orange
LS2054,0.5,23.17403323,87.88255345,160.6217342,Orange
LS2055,0.49,25.63215038,79.95150917,182.2582277,Orange
LS2056,0.5,25.848795,87.81661683,152.6194403,Orange
LS2057,0.5,26.56767277,80.90424543,181.2915605,Orange
LS2058,0.5,26.24532085,72.97198375,189.9711184,Orange
LS2059,0.5,26.91515043,73.19897535,177.2233048,Orange
LS206,0.34,20.45078582,15.40312102,92.68373702,Yellow
LS2060,0.5,24.36972377,82.11319791,159.9210934,Orange
LS2061,0.49,25.71901283,79.15532398,187.1735424,Orange
LS2062,0.49,25.01157559,88.3313023,169.4168014,Orange
LS2063,0.49,25.40785911,76.44048625,188.6372826,Orange
LS2064,0.49,23.28081,74.27607475,153.7447398,Orange
LS2065,0.5,23.98651719,82.09053379,167.0576456,Orange
LS2066,0.5,24.48556447,83.20630007,192.2316221,Orange
LS2067,0.49,25.86705009,84.09985284,154.8390847,Orange
LS2068,0.49,23.5643831,79.46283115,185.25947,Orange
LS2069,0.49,24.2248758,74.89465426,192.4931257,Orange
LS207,0.31,20.6543203,16.60820843,74.6631118,Yellow
LS2070,0.49,25.49386782,86.97061481,176.5268267,Orange
LS2071,0.49,24.97178693,79.47557931,195.7571622,Orange
LS2072,0.49,24.80624984,82.09281674,156.3616174,Orange
LS2073,0.49,23.16814977,76.66724969,157.1215052,Orange
LS2074,0.49,24.25133493,89.86454053,175.1742112,Orange
LS2075,0.49,26.58361011,78.00774772,154.8238864,Orange
LS2076,0.49,26.82489244,78.20392774,153.9199807,Orange
LS2077,0.5,25.49674786,81.13449097,169.9288234,Orange
LS2078,0.5,24.09874353,80.57226761,176.8604109,Orange
LS2079,0.5,23.18866654,86.20899734,176.103677,Orange
LS208,0.31,17.3348681,18.74926979,82.61734721,Yellow
LS2080,0.5,26.24347471,78.51063754,183.4065252,Orange
LS2081,0.5,23.75091572,71.14782585,160.0889553,Orange
LS2082,0.5,26.13871511,79.1188943,171.4892533,Orange
LS2083,0.5,26.14576648,71.23690851,193.1007598,Orange
LS2084,0.5,26.91643698,73.48655995,171.4716375,Orange
LS2085,0.5,26.5232969,77.17331847,157.8548562,Orange
LS2086,0.5,23.81579631,80.94023552,190.312216,Orange
LS2087,0.5,26.50838667,86.84264005,152.9801697,Orange
LS2088,0.5,26.63952463,70.95705996,199.3355744,Orange
LS2089,0.5,23.3250131,79.79609448,187.3096148,Orange
LS209,0.32,18.17912258,18.90426935,81.84997529,Yellow
LS2090,0.5,26.47549543,73.96164569,180.2513601,Orange
LS2091,0.5,23.78756036,74.36794079,172.6442654,Orange
LS2092,0.52,25.49941707,75.99987588,193.7141828,Orange
LS2093,0.53,23.24925555,73.65346838,184.7674863,Orange
LS2094,0.52,26.98582182,89.05587886,193.8778713,Orange
LS2095,0.52,23.61475336,86.14290267,150.2355238,Orange
LS2096,0.52,23.87484465,86.79261344,177.5147313,Orange
LS2097,0.52,23.92887902,88.07112278,154.6608736,Orange
LS2098,0.52,24.81441246,81.68688879,190.7886386,Orange
LS2099,0.52,24.44743944,82.286484,190.9684885,Orange
LS21,0.29,21.32504158,80.47476396,185.4974732,Orange
LS210,0.31,18.01272266,18.30968112,81.98568791,Yellow
LS2100,0.52,26.57421679,73.81994896,159.3223075,Orange
LS2101,0.52,26.33377983,57.36469955,191.6549412,Orange
LS2102,0.51,26.45288458,55.32222678,144.6861336,Yellow
LS2103,0.52,25.70822684,52.88667115,136.7325092,Yellow
LS2104,0.52,24.12832546,56.18107663,147.2757818,Yellow
LS2105,0.52,23.44372334,60.39523266,122.2103248,Yellow
LS2106,0.52,23.4123707,52.26994674,139.3670753,Yellow
LS2107,0.52,23.05951896,50.40609436,164.4971875,Orange
LS2108,0.51,23.07895447,63.65861483,129.8765443,Yellow
LS2109,0.51,27.6496114,51.11044023,122.8392822,Yellow
LS211,0.31,20.99373558,19.33470387,93.55280105,Yellow
LS2110,0.51,25.46743689,69.35161206,171.3764462,Orange
LS2111,0.51,26.7350622,55.55164819,140.6305213,Yellow
LS2112,0.51,26.20811417,52.50987966,189.0944824,Orange
LS2113,0.51,27.0424167,57.27927475,165.6872119,Orange
LS2114,0.51,24.65090184,51.93952357,135.1386537,Yellow
LS2115,0.51,27.35152643,55.99375012,148.9812525,Yellow
LS2116,0.51,25.17787724,62.26244581,135.0119649,Yellow
LS2117,0.5,23.11438731,68.00096043,161.8944624,Orange
LS2118,0.5,27.22783677,52.95261751,175.7260273,Orange
LS2119,0.5,23.26316991,60.5160021,194.1755471,Orange
LS212,0.31,19.46233971,15.22538951,74.58565097,Yellow
LS2120,0.5,25.234661,57.53161469,124.2261737,Yellow
LS2121,0.5,25.59535262,57.72920846,195.7733251,Orange
LS2122,0.5,25.5674832,60.49244602,190.2257843,Orange
LS2123,0.5,25.67324193,51.29043632,196.2736367,Orange
LS2124,0.5,24.40726724,62.65692638,148.6977358,Yellow
LS2125,0.5,23.69287069,66.76090123,144.6576424,Yellow
LS2126,0.5,24.53460016,66.99765375,180.5059257,Orange
LS2127,0.5,27.13140403,52.89368299,192.4280381,Orange
LS2128,0.5,27.56088634,68.49299897,167.4358075,Orange
LS2129,0.5,23.59302313,55.27564977,191.3980675,Orange
LS213,0.32,19.81344531,14.69765308,78.96514709,Yellow
LS2130,0.5,23.17714381,52.13864034,117.3113562,Yellow
LS2131,0.5,24.71384065,51.29142534,197.6439711,Orange
LS2132,0.5,24.38534644,64.72543073,119.6324109,Yellow
LS2133,0.5,27.15998538,51.59100753,126.1752206,Yellow
LS2134,0.5,26.53543168,67.09608099,120.6494434,Yellow
LS2135,0.5,27.01207284,60.76645256,191.4508931,Orange
LS2136,0.5,27.55906475,58.45742907,117.9389993,Yellow
LS2137,0.5,23.32293161,53.00366334,168.2644287,Orange
LS2138,0.5,24.23850608,54.30329632,115.1564012,Yellow
LS2139,0.5,23.42611644,64.10651528,122.6847408,Yellow
LS214,0.32,18.97424756,19.5161216,80.7108745,Yellow
LS2140,0.5,26.02241444,55.83288958,176.9020924,Orange
LS2141,0.5,24.83846178,56.7685316,124.4135035,Yellow
LS2142,0.5,26.24092174,65.64381357,148.3771202,Yellow
LS2143,0.52,24.43011925,66.02411187,181.6368274,Orange
LS2144,0.5,26.00373964,62.1445102,153.477776,Orange
LS2145,0.51,26.22367404,62.26594559,193.7461968,Orange
LS2146,0.51,27.09617155,63.55324262,190.2440566,Orange
LS2147,0.5,25.64004392,61.03273481,199.4735636,Orange
LS2148,0.5,27.74576987,54.36976075,139.8619431,Yellow
LS2149,0.51,26.24928198,54.28617819,133.1120232,Yellow
LS215,0.31,18.19737048,14.71070537,70.18185181,Yellow
LS2150,0.51,26.67377159,52.24226285,156.1543898,Orange
LS2151,0.5,27.10210397,55.7497332,139.5013171,Yellow
LS2152,0.5,27.62975458,61.26002598,196.6492664,Orange
LS2153,0.5,27.5364547,55.51673151,130.6377143,Yellow
LS2154,0.5,23.56960509,50.56339727,130.3797119,Yellow
LS2155,0.5,24.99451759,57.93250202,192.8736822,Orange
LS2156,0.5,27.56441788,54.41094079,177.816092,Orange
LS2157,0.5,23.98143338,61.10935084,161.5279095,Orange
LS2158,0.5,24.22984659,67.37768353,122.4073418,Yellow
LS2159,0.5,25.60153969,68.66257977,168.8383605,Orange
LS216,0.31,18.72963144,19.18197264,71.58010169,Yellow
LS2160,0.5,24.31274458,53.57285558,184.4103931,Orange
LS2161,0.5,26.36629861,52.25738495,177.3176161,Orange
LS2162,0.5,26.5602777,57.1621814,152.0616227,Orange
LS2163,0.51,26.35034208,58.50650238,121.5586297,Yellow
LS2164,0.51,25.20406808,57.88370456,156.1457255,Orange
LS2165,0.51,23.35723208,55.18792166,171.6976946,Orange
LS2166,0.5,23.60567546,59.68849145,185.1568059,Orange
LS2167,0.5,24.18471151,69.94807345,163.2708732,Orange
LS2168,0.5,26.44414097,53.83876189,175.3723314,Orange
LS2169,0.5,26.12492233,63.37479229,147.8035305,Yellow
LS217,0.31,20.99502153,19.8601304,73.50734019,Yellow
LS2170,0.5,27.77363343,64.47858698,192.7121236,Orange
LS2171,0.5,25.55656667,62.67087838,193.5866233,Orange
LS2172,0.5,27.92374437,67.96910852,115.2325531,Yellow
LS2173,0.5,26.05968403,52.31098539,161.3432535,Orange
LS2174,0.5,26.35770906,64.57578034,163.6269496,Orange
LS2175,0.5,24.91370487,54.15319242,129.5481144,Yellow
LS2176,0.5,27.31317116,68.4233391,192.4288139,Orange
LS2177,0.51,26.1387869,52.26311691,136.3027766,Yellow
LS2178,0.51,23.1069385,67.06230539,162.5769606,Orange
LS2179,0.5,23.52648086,68.44030686,171.8839938,Orange
LS218,0.31,20.28155898,16.39535215,82.52339655,Yellow
LS2180,0.51,25.11711046,68.48030408,194.8773479,Orange
LS2181,0.51,24.02952505,58.84880599,134.6803969,Yellow
LS2182,0.5,26.70897548,69.71184111,158.8608887,Orange
LS2183,0.5,26.71717393,50.50148528,126.8073984,Yellow
LS2184,0.5,24.59245684,56.46829641,137.7044047,Yellow
LS2185,0.5,27.51006055,50.66687215,143.9955548,Yellow
LS2186,0.5,27.57847581,58.52534263,156.6810374,Orange
LS2187,0.5,26.65069302,57.56695719,145.105065,Yellow
LS2188,0.5,26.97251562,62.0183627,142.8610793,Yellow
LS2189,0.5,23.17124551,52.97841162,153.1201644,Orange
LS219,0.32,17.48042641,15.7559405,66.96980581,Yellow
LS2190,0.5,23.52652084,65.44340921,186.1728203,Orange
LS2191,0.5,27.30901814,55.196224,141.4831644,Yellow
LS2192,0.5,27.54823036,62.88179198,181.4170812,Orange
LS2193,0.5,25.627355,57.04151119,188.5506536,Orange
LS2194,0.5,23.29250318,50.04557009,183.468585,Orange
LS2195,0.5,24.91461008,53.74144743,166.2549307,Orange
LS2196,0.5,26.77463708,66.4132686,177.7745075,Orange
LS2197,0.5,27.41711238,56.63636248,127.92461,Yellow
LS2198,0.5,24.13179691,67.22512329,173.3228386,Orange
LS2199,0.49,26.2724184,52.12739421,127.1752928,Yellow
